Unnamed: 0,0
4615,folk hero
6382,folk music
33534,folk singer
218051,folk tale
178856,folklore
209141,followed
33880,following someone
6930,fondling
203995,font
239338,foo lights
10637,food
68643,food fight
15178,food industry
196172,food intoxication
222157,food line
10960,food poisoning
208488,food preparation
180798,food rationing
5090,fool
167619,foolish
161810,foosball
7600,foot
14967,foot chase
177967,foot pursuit
161837,foot race
13042,football (soccer)
165728,football (soccer) ball
223149,football (soccer) coach
234655,football (soccer) match
244382,football (soccer) player
192345,football (soccer) team
5575,footlocker
170014,footprint
155717,footsteps
255842,fop
3691,forbidden love
212023,forbidden sexuality
187967,forbidden zone
33728,force
205740,force field
212811,forced abortion
2827,forced labour
223275,forced landing
173251,forced prostitution
41602,forced relocation
207937,forced retirement
211744,forced suicide
181122,forced to drive
238140,forced to kill
184366,forced to strip
222915,forcefield
226581,ford mustang
1777,ford taunus
169950,foreclosure
197619,foreign
8781,foreign aid
192312,foreign correspondent
231109,foreign diplomat
196769,foreign exchange student
9294,foreign language
158628,foreign language adaptation
2905,foreign legion
6789,foreign legionaire
186761,foreign occupation
7542,foreign worker
525,foreigner
214887,foreigners
180788,foreman
160313,forensic
11668,forensic psychiatrist
211630,forensic psychologist
157256,forensic science
201058,foreshadowing
5774,forest
191404,forest fire
179513,foretelling
241806,forged passport
209096,forger
195537,forgery
3446,forgiveness
158206,forklift
6617,formaldehyde
172248,formalin
5357,formentera
237341,former co-star
234899,former film star
191206,former flame
186795,former outlaw
233981,formula one
4268,fort
33974,fortress
208223,fortune
5875,fortune cookie
221660,fortune hunter
238421,fortune hunters
663,fortune teller
11833,forty something
186188,fossil
180488,foster daughter
17984,foster family
158394,foster home
2468,foster parents
17981,foster sister
208943,fouke monster
163053,found footage
41005,foundling
175447,foundry
2098,fountain
399,fountain of youth
230861,four horsemen of the apocalypse
192705,four-wheelers
207113,foursome
216942,fourth dimension
181104,fourth estate
159743,fourth of july
2527,fox
154856,fox hunt
252415,fox hunting
11999,fox news
188723,foxhole
155353,fozzie bear
206044,fracking
2873,fractured leg
9303,fragen
202648,fragmented
197057,fragrance
160159,frame up
15124,framed
157210,framed for a crime
180172,framed for murder
254,france
208359,frances farmer
181019,franchise
191701,francis bacon
161258,franciscan
5882,franco regime
236924,frankfurt
6389,frankfurt am main
1658,frankfurt/oder
6540,franklin delano roosevelt
170209,frat party
157632,fraternity
171400,fraternity house
171260,fraternity initiation
171198,fraternity pledge
170771,fratricide
4373,fraud
207673,freak
155782,freak accident
181036,freckles
220770,free cinema
12659,free from execution
460,free love
159958,free market
215267,free software
230089,free speech
11678,free spirit
18091,free will
244000,freebasing
6089,freedom
3538,freedom fighter
2930,freedom of speech
7272,freedom of the press
4008,freemason
156789,freeway
41337,freeze
15163,freeze frame
160195,freezer
155372,freezing
2448,freight train
181385,freighter
236287,freighthopping
4653,french
209282,french alps
208123,french and indian war
229407,french army
179368,french canadian
187196,french colonialism
187200,french colony
198856,french countryside
177026,french court
161136,french fries
229774,french gestapo
158765,french girl
212407,french horror
252194,french impressionism
155845,french noir
229411,french polar
215533,french polynesia
9904,french resistance
176512,french restaurant
4319,french revolution
9813,french riviera
161652,french stereotype
165064,frenchman
211775,frenemies
10519,freshman
163652,friday the 13th
5574,friedrich nietzsche
225061,friend
251995,friend zone
188656,friendly fire
9713,friends
231225,friends with benefit
6054,friendship
7508,friendship bracelet
210351,friendship drama
182664,frigate
12645,frightening visions
2675,frigidity
158502,frisbee
4456,frog
192995,frog prince
226152,frogman
180471,frogmen
10681,from backpacks to strollers
9450,front
9454,frontier
184975,frontier justice
160589,frontier town
156017,frontiersman
198433,frostbite
162341,frozen alive
200558,frozen body
233679,frozen tundra
222097,fruit
238220,frying a fish
185006,fuel depot
10718,fugitive
4550,full moon
5271,functionary
171703,fund raiser
195410,fundraiser
3739,funeral
160321,funeral director
160322,funeral home
172643,funeral parlor
239362,fungus people
2765,fungus spores   
171376,funhouse
171698,funky music
192167,funny hero
5154,fur
14814,fur coat
194976,fur trapper
209347,furlough
189414,furnace
11128,furry
9492,fusion
2964,future
236189,future noir
155742,future sport
162484,future war
9685,futuristic
192260,futuristic society
164199,für elise
161229,g man
177341,gadfly
1683,gadget
159812,gag
41239,gag humor
211338,gagged
18448,gaijin
7496,gain
163295,galactic war
213851,galapagos islands
4270,galaxy
5896,"galicia, spain"
6716,galier
212651,galleon
2861,gallery
5916,gallery owner
154820,galley
192491,galley slave
8116,gallien
213299,gallipoli campaign
163833,gallop
2125,gallows
211371,gamble
155841,gambler
395,gambling
220315,gambling addiction
160627,gambling debt
5305,gambling debts
186715,gambling house
18249,game
157376,game of death
5611,game of dice
4325,game show
167772,game tester
9892,game warden
169160,gameboy
203502,gamera
6186,games
10726,gang
5606,gang leader
33426,gang member
3882,gang of thieves
12365,gang rape
181858,gang violence
2987,gang war
167254,gang warfare
3149,gangster
241031,gangster comedy
176546,ganja
2101,garage
175343,garage sale
3700,garbage
169062,garbage can
159602,garbage dump
236288,garbage dump dwellers
57990,garbage truck
5179,garbageman 
2105,garden
182286,garden competition
5972,garden gnome
189886,garden of eden
157398,garden shears
33608,gardener
166471,gardening
186265,gardner
11408,gargoyle
210371,garlic
156054,garment factory
5883,garotte
5138,gas
3293,gas attack
2451,gas chamber
159287,gas mask
169215,gas rationing
1420,gas station
156032,gascon
214651,gaslight
13158,gasoline
200510,gate
11096,gate keeper
4432,gathering
187028,gatling gun
207699,gaucho
181135,gauntlet
194705,gauteng
248988,gawain
237,gay
15132,gay bar
173511,gay bathhouse
40940,gay club
236055,gay couple
245045,gay friends
241179,gay history
10199,gay interest
4569,gay night club
180424,gay nineties
41515,gay parent
238355,gay pornography
173662,gay pride
10198,gay relationship
15135,gay sex
247821,gay youth
3409,gdansk
5800,geek
4342,geisha
7264,gendarmerie
34214,gender
190071,gender bender
220203,gender differences
210039,gender identity
34221,gender roles
231630,gender stereotypes
232592,gender swap
182703,gene
158256,gene manipulation
1402,general
6743,general agreement on tariffs and trade
231847,general douglas macarthur
187261,general store
164224,generation gap
176096,generational
2200,generations conflict
238424,generosity
747,genesis
251762,genetic disorder
163561,genetic engineering
233300,genetic mutation
6017,genetics
5260,geneva
5146,genghis khan
190536,genie
6257,genius
14900,genocide
183573,genre bending
206549,genre film
209003,gentile
156192,gentle giant
182376,gentleman
237278,gentlemen
163082,gentrification
156172,geode
220648,geofiction
161281,geologist
194553,george armstrong custer
164132,george harrison
204894,george lucas
241975,george vi
6375,george w. bush
193213,george washington
2495,georgia
156498,georgian
245433,gerascophobia
220908,germ warfare
238345,german alps
11006,german american
208466,german colonialism
1772,german democratic republic
244516,german expressionism
158764,german girl
7596,german mark
233857,german navy
9905,german occupation
13519,german occupation of france
11122,german officer
221686,german poetry
217440,german pub
33671,german shepherd
205971,german spy
168554,german stereotype
226474,german submarine
2934,german-german border
7204,german-turkish living together
74,germany
194581,geronimo
231485,geschichte
15272,gestapo
159700,getaway
7067,getaway car
161974,getaway driver
206737,getting home
5930,getting lost
3080,gettysburg
2394,ghetto
189228,ghidora
224674,ghidorah
162846,ghost
256908,ghost child
4078,ghost ship
156580,ghost story
166701,ghost town
365,ghost train
5280,ghost world
3093,ghostbuster
158729,ghoul
2998,gi
240689,giallo
189099,giant
219972,giant  squid
158252,giant animal
219368,giant ant
214997,giant ants
196425,giant ape
7038,giant bird
3240,giant cockroach
223089,giant crab
188054,giant crocodile
162628,giant dog
160189,giant egg
226139,giant fish
248863,giant forest
245624,giant gorilla
239392,giant grasshopper
7035,giant insect
5704,giant lizard
161678,giant man
11100,giant monster
201956,giant octopus
4014,giant plant
222354,giant rat
10891,giant robot
3891,giant snake
3888,giant spider
225796,giant turtle
185425,giant vegetable
2581,giant wave
158144,giant worm
1915,gibraltar
9989,gift
186941,gift shop
3059,giftmord
203220,gig
168063,gigantic hand
3248,gigolo
219388,gila monster
40831,gilbert and sullivan
2518,gin
184760,gin rummy
201120,ginger
15190,gipsy
2510,giraffe
14659,girl
164060,girl band
186951,girl disguised as boy
175321,girl fight
7293,girl from the province
180085,girl gang
11291,girl heroine
161143,girl in swimwear
222174,girl next door
155265,girl on girl
171176,girl power
5490,girlfriend
12403,girlfriend from china
157204,girls with guns
7665,girls' boarding school
254641,girls' school
163513,giving away money
180715,giving birth
7330,glacier
1394,gladiator
1527,gladiator fight
33973,glam rock
179751,glamour
892,glasgow
9021,glaskugel
229782,glasnost
188478,glass
192840,glass bottom boat
167939,glass pipe
234683,glass slipper
159529,glider
6123,global economy
10976,global positioning
206959,global threat
5769,global warming
593,globalization
6680,glory
44449,gloves
8818,glucksspiel
54016,glue
178482,glue sniffing
175681,gluttony
219417,gmo
190083,gnome
221385,gnosticism
210034,gnu
1663,go-go dancer
220202,go-kart
227245,goalkeeper
185312,goalpost
10947,goat
206051,goats
4718,gobi desert
189094,goblin
9649,god
191431,godard
10777,goddess
15405,godfather
2022,godmother
161172,gods
159099,gojira
1321,gold
7184,gold bar
11087,gold coin
157286,gold digger
8577,gold mine
189392,gold miner
6816,gold mining town
156035,gold prospector
4542,gold rush
180974,gold shipment
159859,gold theft
164334,gold tooth
159496,golden egg
180909,golden fleece
12393,golden gate bridge
188134,golden gun
158386,golden retriever
207107,golden years
40846,goldfish
198181,golem
2702,golf
162461,golf club
15228,golf course
3282,gondola
154986,gonzo
167799,gonzo journalist
201986,goo
46958,good and bad
163248,good becoming evil
167149,good cop bad cop
170365,good deed
255861,good deed doer
248130,good guy
219950,good samaritan
10842,good vs evil
155613,goofball
166475,goofy
159497,goon
15169,goose
177993,gopher
10292,gore
162780,gorgon
690,gorilla
195416,gorilla costume
5708,gospel
222184,gospel of luke
208282,gospel singer
18453,gossip
156023,gossip columnist
249629,goth
33505,gothic
15032,gothic horror
221882,gothic romance
209125,gourmet
6088,governance
165468,governess
6086,government
163049,government agent
41336,government assassin
181635,government conspiracy
182058,government corruption
162300,government cover-up
186783,government minister
180074,government official
177271,government scientist
222720,government secrets
225037,government witch hunt
5744,governor
158064,graboids
188846,grade
171206,graduate
208535,graduate student
3687,graduation
11713,graduation present
209366,graduation speech
2815,graffiti
193705,graft
204170,gran canaria
181313,granada
5522,grand canyon
156905,grand central station
236989,grand duke
164731,grand ole opry
228750,grand prix
155712,grand theft auto
220196,grandchild
4413,grandchildren
4412,grandfather
245358,grandfather grandson relationship
237152,grandiose  behavior
33713,grandmaster
164039,grandmother
1158,grandparent grandchild relationship
9229,grandparents
158019,grandson
191795,grape
236757,grape stomping
167812,grapefruit
195304,grapes
184999,graphic artist
213498,graphic design
11539,grass
5705,grasshopper
235889,grateful dead
2968,grave
158741,grave digger
170468,grave digging
41207,grave robber
171247,grave robbing
